,ano_campeonato,rodada,estadio,publico,publico_max,time_mandante,gols_mandante,time_visitante,gols_visitante,arbitro,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,impedimentos_mandante,impedimentos_visitante
2229,2016,36,Estádio Governador Magalhães Pinto,13902,57483,Cruzeiro,2,Santos FC,2,Héber Lopes,,,,,,
2230,2016,1,Estádio General Sílvio Raulino de Oliveira,7863,20000,Flamengo,1,Sport Recife,0,Marcelo Aparecido Ribeiro de Souza,,,,,,
2231,2016,5,Estádio General Sílvio Raulino de Oliveira,6164,20000,Flamengo,1,EC Vitória,0,Igor Junior Benevenuto,,,,,,
2232,2016,11,Estádio Jornalista Mário Filho,25941,78838,Flamengo,1,Fluminense,2,Luís Máximo,,,,,,
2233,2016,12,Estádio Jornalista Mário Filho,21000,78838,Flamengo,1,Internacional,0,Ricardo Marques Ribeiro,,,,,,
2234,2016,14,Estádio Jornalista Mário Filho,23390,78838,Flamengo,2,Atlético-MG,0,Marielson Alves Silva,,,,,,
2235,2016,16,Estádio Jornalista Mário Filho,16523,78838,Flamengo,2,América-MG,1,Rodrigo Batista Raposo,,,,,,
2236,2016,19,Estádio Jornalista Mário Filho,19036,78838,Flamengo,1,Atlético-PR,0,Emerson de Almeida Ferreira,,,,,,
2237,2016,21,Estádio Nacional de Brasília Mané Garrincha,22552,71400,Flamengo,2,Grêmio,1,Raphael Claus,,,,,,
2238,2016,23,Estádio Jornalista Mário Filho,16358,78838,Flamengo,2,Ponte Preta,1,Franscisco Carlos do Nascimento,,,,,,
2239,2016,26,Estádio Municipal Paulo Machado de Carvalho,29605,35000,Flamengo,2,Figueirense FC,0,João Luís Oliveira,,,,,,
2240,2016,34,Estádio Jornalista Mário Filho,49382,78838,Flamengo,0,Botafogo,0,Jean Pierre Goncalves Lima,,,,,,
2241,2016,37,Estádio Jornalista Mário Filho,37615,78838,Flamengo,2,Santos FC,0,Eduardo Tomaz de Aquino Valadão,,,,,,
2242,2016,1,Allianz Parque,33629,43600,Palmeiras,4,Atlético-PR,0,Bruno Arleu de Araújo,,,,,,
2243,2016,3,Allianz Parque,28534,43600,Palmeiras,2,Fluminense,0,Sandro Ricci,,,,,,
2244,2016,7,Allianz Parque,39935,43600,Palmeiras,1,Corinthians,0,Raphael Claus,,,,,,
2245,2016,9,Allianz Parque,34162,43600,Palmeiras,3,Santa Cruz,1,Eduardo Tomaz de Aquino Valadão,,,,,,
2246,2016,10,Allianz Parque,27429,43600,Palmeiras,2,América-MG,0,Péricles Bassols Pegado Cortez,,,,,,
2247,2016,12,Allianz Parque,32834,43600,Palmeiras,4,Figueirense FC,0,Gilberto Rodrigues Castro Junior,,,,,,
2248,2016,14,Allianz Parque,40035,43600,Palmeiras,1,Santos FC,1,Wilton Sampaio,,,,,,
2249,2016,16,Allianz Parque,39400,43600,Palmeiras,0,Atlético-MG,1,Wagner do Nascimento Magalhães,,,,,,
2250,2016,19,Allianz Parque,30330,43600,Palmeiras,2,EC Vitória,1,Braulio da Silva Machado,,,,,,
2251,2016,21,Allianz Parque,29138,43600,Palmeiras,2,Ponte Preta,2,Héber Lopes,,,,,,
2252,2016,23,Allianz Parque,39944,43600,Palmeiras,2,São Paulo,1,Sandro Ricci,,,,,,
2253,2016,25,Allianz Parque,32885,43600,Palmeiras,1,Flamengo,1,André Luiz de Freitas Castro,,,,,,
2254,2016,27,Allianz Parque,30962,43600,Palmeiras,2,Coritiba FC,1,Caio Max Augusto Vieira,,,,,,
2255,2016,30,Estádio Doutor Adhemar de Barros,15709,20000,Palmeiras,0,Cruzeiro,0,Jailson Macedo Freitas,,,,,,
2256,2016,34,Allianz Parque,31967,43600,Palmeiras,1,Internacional,0,Péricles Bassols Pegado Cortez,,,,,,
2257,2016,36,Allianz Parque,39690,43600,Palmeiras,1,Botafogo,0,Elmo Alves Resende Cunha,,,,,,
2258,2016,37,Allianz Parque,24701,43600,Palmeiras,1,Chapecoense,0,Anderson Daronco,,,,,,
2259,2016,4,Estádio Urbano Caldeira,4468,20120,Santos FC,0,Internacional,1,André Luiz de Freitas Castro,,,,,,
2260,2016,6,Estádio Municipal Paulo Machado de Carvalho,16530,37730,Santos FC,3,Botafogo,0,Sandro Ricci,,,,,,
2261,2016,8,Estádio Urbano Caldeira,4937,20120,Santos FC,2,Sport Recife,0,Leandro Pedro Vuaden,,,,,,
2262,2016,11,Estádio Urbano Caldeira,19748,20120,Santos FC,3,São Paulo,0,Raphael Claus,,,,,,
2263,2016,13,Estádio Urbano Caldeira,10322,20120,Santos FC,3,Chapecoense,0,Bruno Arleu de Araújo,,,,,,
2264,2016,15,Estádio Urbano Caldeira,11979,20120,Santos FC,3,Ponte Preta,1,Marielson Alves Silva,,,,,,
2265,2016,17,Estádio Urbano Caldeira,13830,20120,Santos FC,2,Cruzeiro,0,Wagner Reway,,,,,,
2266,2016,18,Arena Pantanal,21814,42968,Santos FC,0,Flamengo,0,Dewson Fernando Freitas da Silva,,,,,,
2267,2016,20,Estádio Urbano Caldeira,10250,20120,Santos FC,3,Atlético-MG,0,Wagner do Nascimento Magalhães,,,,,,
2268,2016,22,Estádio Urbano Caldeira,11456,20120,Santos FC,0,Figueirense FC,1,Bruno Arleu de Araújo,,,,,,
2269,2016,26,Estádio Municipal Paulo Machado de Carvalho,28700,37700,Santos FC,3,Santa Cruz,2,Francisco Carlos do Nascimento,,,,,,
2270,2016,28,Estádio Urbano Caldeira,5764,20120,Santos FC,2,Atlético-PR,0,Péricles Bassols Pegado Cortez,,,,,,
2271,2016,29,Estádio Urbano Caldeira,6263,20120,Santos FC,2,Fluminense,1,Igor Junior Benevenuto,,,,,,
2272,2016,33,Estádio Urbano Caldeira,13574,20120,Santos FC,1,Palmeiras,0,Dewson Fernando Freitas da Silva,,,,,,
2273,2016,35,Estádio Urbano Caldeira,9258,20120,Santos FC,3,EC Vitória,2,Wilton Sampaio,,,,,,
2274,2016,38,Estádio Urbano Caldeira,7531,20120,Santos FC,1,América-MG,0,Leandro Pedro Vuaden,,,,,,
2275,2016,2,Estádio General Sílvio Raulino de Oliveira,3380,20000,Fluminense,2,Santa Cruz,2,Jailson Macedo Freitas,,,,,,
2276,2016,4,Estádio General Sílvio Raulino de Oliveira,4550,20000,Fluminense,1,Botafogo,0,Marcelo Aparecido Ribeiro de Souza,,,,,,
2277,2016,8,Estádio Jornalista Mário Filho,21148,82238,Fluminense,1,Corinthians,0,Ricardo Marques Ribeiro,,,,,,
2278,2016,13,Estádio General Sílvio Raulino de Oliveira,917,20000,Fluminense,0,Coritiba FC,0,Leandro Pedro Vuaden,,,,,,
2279,2016,15,Estádio Jornalista Mário Filho,9681,82238,Fluminense,2,Cruzeiro,0,Wilton Sampaio,,,,,,
2280,2016,17,Estádio Jornalista Mário Filho,9574,82238,Fluminense,3,Ponte Preta,0,Igor Junior Benevenuto,,,,,,
2281,2016,18,Estádio Jornalista Mário Filho,6136,82238,Fluminense,3,Figueirense FC,2,Rodrigo Batista Raposo,,,,,,
2282,2016,20,Estádio Jornalista Mário Filho,6775,82238,Fluminense,1,América-MG,0,Diego Almeida Real,,,,,,
2283,2016,25,Estádio Jornalista Mário Filho,8820,82238,Fluminense,1,Chapecoense,2,Claudio Francisco Lima e Silva,,,,,,
2284,2016,31,Estádio Jornalista Mário Filho,6664,82238,Fluminense,1,São Paulo,2,Nielson Nogueira Dias,,,,,,
2285,2016,35,Estádio Jornalista Mário Filho,43691,82238,Fluminense,1,Atlético-PR,1,Luiz Flávio de Oliveira,,,,,,
2286,2016,38,Estádio Jornalista Mário Filho,3847,82238,Fluminense,1,Internacional,1,Héber Lopes,,,,,,
2287,2016,1,Estádio José do Rego Maciel,20038,60044,Santa Cruz,4,EC Vitória,1,Pablo dos Santos Alves,,,,,,
2288,2016,3,Estádio José do Rego Maciel,16331,60044,Santa Cruz,4,Cruzeiro,1,Anderson Daronco,,,,,,
2289,2016,8,Estádio José do Rego Maciel,10019,50582,Santa Cruz,1,Figueirense FC,0,Marcelo Aparecido Ribeiro de Souza,,,,,,
2290,2016,14,Estádio José do Rego Maciel,8749,60044,Santa Cruz,1,Internacional,0,Sandro Ricci,,,,,,
2291,2016,16,Estádio José do Rego Maciel,10021,60044,Santa Cruz,0,Coritiba FC,1,Wilton Sampaio,,,,,,
2292,2016,25,Estádio José do Rego Maciel,2471,60044,Santa Cruz,1,Atlético-PR,0,Dewson Fernando Freitas da Silva,,,,,,
2293,2016,34,Estádio José do Rego Maciel,7632,60044,Santa Cruz,1,América-MG,0,Luiz Flávio de Oliveira,,,,,,
2294,2016,37,Estádio José do Rego Maciel,2227,60044,Santa Cruz,5,Grêmio,1,Ricardo Marques Ribeiro,,,,,,
2295,2016,4,Estádio Cícero Pompeu de Toledo,21016,67428,São Paulo,1,Palmeiras,0,Ricardo Marques Ribeiro,,,,,,
2296,2016,7,Estádio Cícero Pompeu de Toledo,12389,67428,São Paulo,1,Atlético-PR,2,Anderson Daronco,,,,,,
2297,2016,8,Estádio Cícero Pompeu de Toledo,9213,67428,São Paulo,2,EC Vitória,0,Wagner Reway,,,,,,
2298,2016,10,Estádio Cícero Pompeu de Toledo,11145,67428,São Paulo,0,Sport Recife,0,Rafael Traci,,,,,,
2299,2016,12,Estádio Cícero Pompeu de Toledo,10323,67428,São Paulo,2,Fluminense,1,Anderson Daronco,,,,,,
2300,2016,14,Estádio Cícero Pompeu de Toledo,8198,67428,São Paulo,3,América-MG,0,Dewson Fernando Freitas da Silva,,,,,,
2301,2016,20,Estádio Cícero Pompeu de Toledo,14399,67428,São Paulo,0,Botafogo,1,Caio Max Augusto Vieira,,,,,,
2302,2016,22,Estádio Cícero Pompeu de Toledo,7836,67428,São Paulo,0,Coritiba FC,0,Franscisco Carlos do Nascimento,,,,,,
2303,2016,24,Estádio Cícero Pompeu de Toledo,27365,67428,São Paulo,3,Figueirense FC,1,Dewson Fernando Freitas da Silva,,,,,,
2304,2016,25,Estádio Cícero Pompeu de Toledo,15566,67428,São Paulo,1,Cruzeiro,0,Diego Almeida Real,,,,,,
2305,2016,28,Estádio Cícero Pompeu de Toledo,29813,67428,São Paulo,0,Flamengo,0,Sandro Ricci,,,,,,
2306,2016,30,Estádio Cícero Pompeu de Toledo,29314,67428,São Paulo,0,Santos FC,1,Anderson Daronco,,,,,,
2307,2016,32,Estádio Cícero Pompeu de Toledo,49673,67428,São Paulo,2,Ponte Preta,0,Marcelo de Lima Henrique,,,,,,
2308,2016,34,Estádio Cícero Pompeu de Toledo,53781,67428,São Paulo,4,Corinthians,0,Claudio Francisco Lima e Silva,,,,,,
2309,2016,35,Estádio Cícero Pompeu de Toledo,21933,67428,São Paulo,1,Grêmio,1,Jailson Macedo Freitas,,,,,,
2310,2016,38,Estádio Cícero Pompeu de Toledo,17659,67428,São Paulo,5,Santa Cruz,0,Paulo Henrique Schleinch Vollkopf,,,,,,
2311,2016,3,Estádio Raimundo Sampaio,1318,25000,América-MG,1,EC Vitória,1,Gilberto Rodrigues Castro Junior,,,,,,
2312,2016,6,Estádio Raimundo Sampaio,2173,25000,América-MG,1,Figueirense FC,0,Raphael Claus,,,,,,
2313,2016,9,Estádio Raimundo Sampaio,796,25000,América-MG,2,Coritiba FC,1,Wagner do Nascimento Magalhães,,,,,,
2314,2016,17,Estádio Raimundo Sampaio,1534,25000,América-MG,0,Grêmio,0,Raphael Claus,,,,,,
2315,2016,19,Estádio Raimundo Sampaio,2893,25000,América-MG,1,Santos FC,0,Pablo dos Santos Alves,,,,,,
2316,2016,21,Estádio Raimundo Sampaio,1191,25000,América-MG,1,Chapecoense,2,Flavio Rodrigues de Souza,,,,,,
2317,2016,26,Estádio Raimundo Sampaio,1737,15000,América-MG,1,Internacional,0,Rafael Traci,,,,,,
2318,2016,27,Estádio Raimundo Sampaio,1789,25000,América-MG,1,Botafogo,0,Luiz Flávio de Oliveira,,,,,,
2319,2016,32,Estádio Raimundo Sampaio,1315,25000,América-MG,1,Atlético-PR,0,Luiz Flávio de Oliveira,,,,,,
2320,2016,33,Estádio Raimundo Sampaio,5014,25000,América-MG,1,São Paulo,0,João Batista de Arruda,,,,,,
2321,2016,6,Arena Condá,5817,25000,Chapecoense,0,Fluminense,0,Ricardo Marques Ribeiro,,,,,,
2322,2016,10,Arena Condá,3788,25000,Chapecoense,0,Atlético-PR,0,Franscisco Carlos do Nascimento,,,,,,
2323,2016,14,Arena Condá,11615,25000,Chapecoense,0,Corinthians,2,Ricardo Marques Ribeiro,,,,,,
2324,2016,16,Arena Condá,7012,25000,Chapecoense,2,Botafogo,1,Anderson Daronco,,,,,,
2325,2016,18,Arena Condá,9167,25000,Chapecoense,1,Palmeiras,1,Wilton Sampaio,,,,,,
2326,2016,20,Arena Condá,11360,25000,Chapecoense,1,Internacional,0,João Batista de Arruda,,,,,,
2327,2016,24,Arena Condá,6101,25000,Chapecoense,1,Coritiba FC,0,Diego Almeida Real,,,,,,
2328,2016,30,Arena Condá,6104,25000,Chapecoense,3,Sport Recife,0,Marcelo Aparecido Ribeiro de Souza,,,,,,
2329,2016,34,Arena Condá,9075,25000,Chapecoense,1,Figueirense FC,0,Wagner do Nascimento Magalhães,,,,,,
2330,2016,36,Arena Condá,8163,25000,Chapecoense,2,São Paulo,0,Jean Pierre Goncalves Lima,,,,,,
2331,2016,1,Neo Química Arena,31533,49205,Corinthians,0,Grêmio,0,Wilton Sampaio,,,,,,
2332,2016,3,Neo Química Arena,35573,49205,Corinthians,3,Ponte Preta,0,Elmo Alves Resende Cunha,,,,,,
2333,2016,5,Neo Química Arena,30187,49205,Corinthians,1,Santos FC,0,Leandro Pedro Vuaden,,,,,,
2334,2016,11,Neo Química Arena,25501,49205,Corinthians,2,Santa Cruz,1,Wagner do Nascimento Magalhães,,,,,,
2335,2016,13,Neo Química Arena,32577,49205,Corinthians,4,Flamengo,0,Héber Lopes,,,,,,
2336,2016,16,Neo Química Arena,38507,49205,Corinthians,1,Figueirense FC,1,Marielson Alves Silva,,,,,,
2337,2016,19,Neo Química Arena,34487,49205,Corinthians,1,Cruzeiro,1,Dewson Fernando Freitas da Silva,,,,,,
2338,2016,23,Neo Química Arena,24360,49205,Corinthians,3,Sport Recife,0,João Batista de Arruda,,,,,,
2339,2016,27,Neo Química Arena,19183,49205,Corinthians,0,Fluminense,1,Anderson Daronco,,,,,,
2340,2016,29,Neo Química Arena,17135,49205,Corinthians,0,Atlético-MG,0,Rodolpho Toski Marques,,,,,,
2341,2016,31,Neo Química Arena,25741,49205,Corinthians,2,América-MG,0,Dewson Fernando Freitas da Silva,,,,,,
2342,2016,33,Neo Química Arena,25064,49205,Corinthians,1,Chapecoense,1,Jean Pierre Goncalves Lima,,,,,,
2343,2016,36,Neo Química Arena,19493,49205,Corinthians,1,Internacional,0,Rodolpho Toski Marques,,,,,,
2344,2016,37,Neo Química Arena,24701,49205,Corinthians,0,Atlético-PR,0,Leandro Pedro Vuaden,,,,,,
2345,2016,1,Estádio Major Antônio Couto Pereira,6028,37182,Coritiba FC,1,Cruzeiro,0,Jean Pierre Goncalves Lima,,,,,,
2346,2016,3,Estádio Major Antônio Couto Pereira,10830,37182,Coritiba FC,1,São Paulo,1,Marielson Alves Silva,,,,,,
2347,2016,12,Estádio Major Antônio Couto Pereira,12861,37182,Coritiba FC,1,Atlético-PR,0,Thiago Duarte Peixoto,,,,,,
2348,2016,14,Estádio Major Antônio Couto Pereira,10922,37182,Coritiba FC,0,Botafogo,0,Luiz Flávio de Oliveira,,,,,,
2349,2016,17,Estádio Major Antônio Couto Pereira,16177,37182,Coritiba FC,0,Flamengo,2,Ricardo Marques Ribeiro,,,,,,
2350,2016,21,Estádio Major Antônio Couto Pereira,7972,37182,Coritiba FC,2,Santos FC,1,Claudio Francisco Lima e Silva,,,,,,
2351,2016,23,Estádio Major Antônio Couto Pereira,8507,37182,Coritiba FC,4,Grêmio,0,Wagner do Nascimento Magalhães,,,,,,
2352,2016,28,Estádio Major Antônio Couto Pereira,9734,37182,Coritiba FC,3,América-MG,0,Raphael Claus,,,,,,
2353,2016,30,Estádio Major Antônio Couto Pereira,12087,37182,Coritiba FC,0,Figueirense FC,0,Luiz Flávio de Oliveira,,,,,,
2354,2016,34,Estádio Major Antônio Couto Pereira,11847,37182,Coritiba FC,2,Atlético-MG,0,Anderson Daronco,,,,,,
2355,2016,35,Estádio Major Antônio Couto Pereira,8055,37182,Coritiba FC,1,Santa Cruz,0,Jean Pierre Goncalves Lima,,,,,,
2356,2016,6,Estádio Manoel Barradas,8924,35632,EC Vitória,1,Internacional,0,Thiago Duarte Peixoto,,,,,,
2357,2016,9,Estádio Manoel Barradas,7702,35632,EC Vitória,1,Chapecoense,2,Leandro Pedro Vuaden,,,,,,
2358,2016,14,Estádio Manoel Barradas,6938,35632,EC Vitória,0,Fluminense,0,Marcelo Aparecido Ribeiro de Souza,,,,,,
2359,2016,18,Estádio Manoel Barradas,7182,35632,EC Vitória,3,Coritiba FC,1,André Luiz de Freitas Castro,,,,,,
2360,2016,22,Estádio Manoel Barradas,8477,35632,EC Vitória,2,América-MG,1,Anderson Daronco,,,,,,
2361,2016,27,Estádio Manoel Barradas,5651,35632,EC Vitória,2,São Paulo,0,Franscisco Carlos do Nascimento,,,,,,
2362,2016,29,Estádio Manoel Barradas,19652,35632,EC Vitória,0,Grêmio,1,Emerson de Almeida Ferreira,,,,,,
2363,2016,36,Estádio Manoel Barradas,22648,35632,EC Vitória,4,Figueirense FC,0,Luiz Flávio de Oliveira,,,,,,
2364,2016,2,Estádio Moisés Lucarelli,7061,19728,Ponte Preta,2,Palmeiras,1,Leandro Pedro Vuaden,,,,,,
2365,2016,7,Estádio Moisés Lucarelli,3862,19728,Ponte Preta,2,Chapecoense,1,Rodrigo Batista Raposo,,,,,,
2366,2016,13,Estádio Moisés Lucarelli,5551,19722,Ponte Preta,1,São Paulo,0,Vinicius Furlan,,,,,,
2367,2016,18,Estádio Moisés Lucarelli,5050,19728,Ponte Preta,2,Botafogo,0,Ricardo Marques Ribeiro,,,,,,
2368,2016,20,Estádio Moisés Lucarelli,3753,19728,Ponte Preta,2,Figueirense FC,0,Eduardo Tomaz de Aquino Valadão,,,,,,
2369,2016,22,Estádio Moisés Lucarelli,8529,19728,Ponte Preta,2,Corinthians,0,Luiz Flávio de Oliveira,,,,,,
2370,2016,24,Estádio Moisés Lucarelli,4386,19728,Ponte Preta,1,América-MG,1,Wilton Sampaio,,,,,,
2371,2016,25,Estádio Moisés Lucarelli,3713,19728,Ponte Preta,3,Grêmio,0,Jailson Macedo Freitas,,,,,,
2372,2016,30,Estádio Moisés Lucarelli,8915,19728,Ponte Preta,2,EC Vitória,0,Wagner do Nascimento Magalhães,,,,,,
2373,2016,31,Estádio Moisés Lucarelli,10912,19728,Ponte Preta,3,Santa Cruz,0,Ricardo Marques Ribeiro,,,,,,
2374,2016,34,Estádio Moisés Lucarelli,10208,19728,Ponte Preta,1,Santos FC,2,Braulio da Silva Machado,,,,,,
2375,2016,36,Estádio Moisés Lucarelli,4981,19728,Ponte Preta,1,Fluminense,0,Marielson Alves Silva,,,,,,
2376,2016,38,Estádio Moisés Lucarelli,3095,19728,Ponte Preta,2,Coritiba FC,0,Francisco de Paula dos Santos Silva Neto,,,,,,
2377,2016,1,Estádio Raimundo Sampaio,5403,23018,Atlético-MG,1,Santos FC,0,Jailson Macedo Freitas,,,,,,
2378,2016,9,Estádio Raimundo Sampaio,16042,23018,Atlético-MG,3,Ponte Preta,0,Wagner Reway,,,,,,
2379,2016,10,Estádio Raimundo Sampaio,34426,,Atlético-MG,2,Corinthians,1,Wilton Sampaio,,,,,,
2380,2016,12,Estádio Raimundo Sampaio,23018,,Atlético-MG,5,Botafogo,3,Raphael Claus,,,,,,
2381,2016,15,Estádio Raimundo Sampaio,20891,23018,Atlético-MG,2,Coritiba FC,1,Leandro Pedro Vuaden,,,,,,
2382,2016,17,Estádio Raimundo Sampaio,16804,23018,Atlético-MG,3,Santa Cruz,0,Dewson Fernando Freitas da Silva,,,,,,
2383,2016,19,Estádio Raimundo Sampaio,17484,23018,Atlético-MG,3,Chapecoense,1,Péricles Bassols Pegado Cortez,,,,,,
2384,2016,21,Estádio Raimundo Sampaio,17465,23018,Atlético-MG,1,Atlético-PR,0,Braulio da Silva Machado,,,,,,
2385,2016,23,Estádio Raimundo Sampaio,13532,23018,Atlético-MG,2,EC Vitória,1,Jean Pierre Goncalves Lima,,,,,,
2386,2016,25,Estádio Raimundo Sampaio,11389,23018,Atlético-MG,1,Sport Recife,0,Thiago Duarte Peixoto,,,,,,
2387,2016,30,Estádio Governador Magalhães Pinto,27737,50000,Atlético-MG,3,América-MG,0,Raphael Claus,,,,,,
2388,2016,32,Estádio Raimundo Sampaio,14615,23018,Atlético-MG,3,Figueirense FC,0,Grazianni Maciel Rocha,,,,,,
2389,2016,2,Arena da Baixada,11804,42372,Atlético-PR,1,Atlético-MG,1,Flavio Rodrigues de Souza,,,,,,
2390,2016,4,Arena da Baixada,10479,42372,Atlético-PR,2,Figueirense FC,1,Péricles Bassols Pegado Cortez,,,,,,
2391,2016,6,Arena da Baixada,11863,42372,Atlético-PR,1,Santa Cruz,0,Wagner Reway,,,,,,
2392,2016,9,Arena da Baixada,15359,42372,Atlético-PR,1,Santos FC,0,Anderson Daronco,,,,,,
2393,2016,11,Arena da Baixada,16838,42372,Atlético-PR,2,Grêmio,0,Wagner Reway,,,,,,
2394,2016,13,Arena da Baixada,10137,42372,Atlético-PR,1,América-MG,0,Luiz Flávio de Oliveira,,,,,,
2395,2016,15,Arena da Baixada,15683,42372,Atlético-PR,1,EC Vitória,1,Wagner do Nascimento Magalhães,,,,,,
2396,2016,16,Arena da Baixada,14959,42372,Atlético-PR,1,Fluminense,0,Franscisco Carlos do Nascimento,,,,,,
2397,2016,18,Arena da Baixada,25379,42372,Atlético-PR,2,Corinthians,0,Anderson Daronco,,,,,,
2398,2016,22,Arena da Baixada,11453,42372,Atlético-PR,1,Botafogo,0,Leandro Pedro Vuaden,,,,,,
2399,2016,26,Arena da Baixada,15216,42372,Atlético-PR,1,São Paulo,0,Anderson Daronco,,,,,,
2400,2016,27,Arena da Baixada,11527,42372,Atlético-PR,3,Ponte Preta,0,Nielson Nogueira Dias,,,,,,
2401,2016,31,Estádio Durival Britto e Silva,6684,12000,Atlético-PR,2,Coritiba FC,0,Bruno Arleu de Araújo,,,,,,
2402,2016,33,Arena da Baixada,17702,42372,Atlético-PR,1,Cruzeiro,0,Marcelo Aparecido Ribeiro de Souza,,,,,,
2403,2016,36,Arena da Baixada,21576,42372,Atlético-PR,2,Sport Recife,0,Dewson Fernando Freitas da Silva,,,,,,
2404,2016,38,Arena da Baixada,35396,42372,Atlético-PR,0,Flamengo,0,Elmo Alves Resende Cunha,,,,,,
2405,2016,4,Estádio Adelmar da Costa Carvalho,14645,35000,Sport Recife,0,Corinthians,2,Wagner Reway,,,,,,
2406,2016,9,Estádio Adelmar da Costa Carvalho,8065,35000,Sport Recife,2,Fluminense,1,Raphael Claus,,,,,,
2407,2016,11,Estádio Adelmar da Costa Carvalho,8743,35000,Sport Recife,5,Chapecoense,1,Dewson Fernando Freitas da Silva,,,,,,
2408,2016,15,Estádio Adelmar da Costa Carvalho,10891,35000,Sport Recife,4,Grêmio,2,Rodrigo Batista Raposo,,,,,,
2409,2016,17,Estádio Adelmar da Costa Carvalho,22491,35000,Sport Recife,2,Atlético-PR,0,Wilton Sampaio,,,,,,
2410,2016,20,Estádio Adelmar da Costa Carvalho,25019,35000,Sport Recife,1,Flamengo,0,Rodolpho Toski Marques,,,,,,
2411,2016,27,Estádio Adelmar da Costa Carvalho,7934,35000,Sport Recife,1,Santos FC,0,Elmo Alves Resende Cunha,,,,,,
2412,2016,31,Estádio Adelmar da Costa Carvalho,24138,35000,Sport Recife,1,EC Vitória,0,André Luiz de Freitas Castro,,,,,,
2413,2016,33,Estádio Adelmar da Costa Carvalho,11613,35000,Sport Recife,1,Ponte Preta,0,Jailson Macedo Freitas,,,,,,
2414,2016,38,Estádio Adelmar da Costa Carvalho,9033,35000,Sport Recife,2,Figueirense FC,0,Wagner do Nascimento Magalhães,,,,,,
2415,2016,1,Estádio Beira-Rio,12092,56000,Internacional,0,Chapecoense,0,Nielson Nogueira Dias,,,,,,
2416,2016,3,Estádio Beira-Rio,28751,56000,Internacional,1,Sport Recife,0,Igor Junior Benevenuto,,,,,,
2417,2016,5,Estádio Beira-Rio,20300,56000,Internacional,1,Atlético-PR,0,Wagner do Nascimento Magalhães,,,,,,
2418,2016,8,Estádio Beira-Rio,21881,56000,Internacional,2,Atlético-MG,0,Péricles Bassols Pegado Cortez,,,,,,
2419,2016,25,Estádio Beira-Rio,20942,56000,Internacional,0,EC Vitória,1,Émerson Luiz Sobral,,,,,,
2420,2016,28,Estádio Beira-Rio,34036,56000,Internacional,1,Figueirense FC,0,Luis Cesar de Oliveira Magalhães,,,,,,
2421,2016,29,Estádio Beira-Rio,31431,56000,Internacional,1,Coritiba FC,0,André Luiz de Freitas Castro,,,,,,
2422,2016,35,Estádio Beira-Rio,28774,56000,Internacional,1,Ponte Preta,1,Héber Lopes,,,,,,
2423,2016,37,Estádio Beira-Rio,25352,56000,Internacional,1,Cruzeiro,0,Marcelo Aparecido Ribeiro de Souza,,,,,,
2424,2016,1,Estádio Orlando Scarpelli,5714,19908,Figueirense FC,0,Ponte Preta,0,Emerson de Almeida Ferreira,,,,,,
2425,2016,5,Estádio Orlando Scarpelli,5834,19908,Figueirense FC,1,São Paulo,0,Jean Pierre Goncalves Lima,,,,,,
2426,2016,7,Estádio Orlando Scarpelli,11556,19908,Figueirense FC,1,Flamengo,0,Leandro Pedro Vuaden,,,,,,
2427,2016,9,Estádio Orlando Scarpelli,16361,19908,Figueirense FC,3,Internacional,2,Luís Máximo,,,,,,
2428,2016,11,Estádio Orlando Scarpelli,5834,19908,Figueirense FC,0,Coritiba FC,0,Elmo Alves Resende Cunha,,,,,,
2429,2016,15,Estádio Orlando Scarpelli,6017,19908,Figueirense FC,1,Chapecoense,1,Sandro Ricci,,,,,,
2430,2016,17,Estádio Orlando Scarpelli,4252,19908,Figueirense FC,1,EC Vitória,0,Leandro Pedro Vuaden,,,,,,
2431,2016,19,Estádio Orlando Scarpelli,5075,19908,Figueirense FC,1,Sport Recife,1,Flavio Rodrigues de Souza,,,,,,
2432,2016,23,Estádio Orlando Scarpelli,5744,19908,Figueirense FC,1,Atlético-PR,0,Pablo dos Santos Alves,,,,,,
2433,2016,27,Estádio Orlando Scarpelli,6860,19908,Figueirense FC,3,Santa Cruz,1,Paulo Henrique Schleinch Vollkopf,,,,,,
2434,2016,29,Estádio Orlando Scarpelli,12325,19908,Figueirense FC,0,Botafogo,1,Wilton Sampaio,,,,,,
2435,2016,31,Estádio Orlando Scarpelli,16467,19908,Figueirense FC,1,Palmeiras,2,Igor Junior Benevenuto,,,,,,
2436,2016,33,Estádio Orlando Scarpelli,8431,19908,Figueirense FC,0,Grêmio,0,Eduardo Tomaz de Aquino Valadão,,,,,,
2437,2016,37,Estádio Orlando Scarpelli,1842,19908,Figueirense FC,1,Fluminense,0,Jean Pierre Goncalves Lima,,,,,,
2438,2016,26,Arena do Grêmio,12136,60540,Grêmio,0,Fluminense,1,Wilton Sampaio,,,,,,
2439,2016,34,Arena do Grêmio,10845,60540,Grêmio,0,Sport Recife,3,Dewson Fernando Freitas da Silva,,,,,,
2440,2016,38,Arena do Grêmio,14101,60540,Grêmio,0,Botafogo,1,Jailson Macedo Freitas,,,,,,
2441,2016,1,Estádio General Sílvio Raulino de Oliveira,5465,20000,Botafogo,0,São Paulo,1,Braulio da Silva Machado,,,,,,
